date,time,lat,lon,depth,ML,fixed,quality
1996-08-06,0 days 03:19:53,23.5728,121.5433,26.05,4.27,F,C
1996-08-06,0 days 03:07:27,24.3023,122.1157,11.47,4.15,F,D
1996-08-05,0 days 18:41:13,23.1723,121.7027,32.46,4.83,F,D
1996-08-01,0 days 02:19:52,23.2788,121.4947,40.38,4.02,F,C
1996-09-23,0 days 00:16:24,21.7652,121.3703,14.67,4.04,F,D
1996-09-22,0 days 23:22:44,21.6993,121.2872,16.15,4.47,F,D
1996-09-21,0 days 16:58:17,21.7612,121.4897,19.67,4.0,F,D
1996-09-21,0 days 16:57:02,21.9192,121.3657,21.94,4.24,F,D
1996-09-21,0 days 15:41:20,22.0302,121.314,1.32,4.42,F,C
1996-09-20,0 days 14:13:45,21.6372,121.5817,19.47,4.45,F,D
1996-09-19,0 days 20:22:51,21.4455,121.3353,9.92,4.18,F,D
1996-09-19,0 days 16:40:50,21.709,121.2818,17.42,4.42,F,D
1996-09-19,0 days 04:06:11,21.7087,121.384,11.21,4.02,F,D
1996-09-18,0 days 09:15:40,21.4152,121.3473,15.3,4.13,F,D
1996-09-17,0 days 18:19:25,21.7882,121.3195,10.9,4.58,F,D
1996-09-16,0 days 12:30:49,21.3178,121.4592,23.75,4.18,F,D
1996-09-14,0 days 17:39:13,21.4808,121.3972,28.71,4.15,F,D
1996-09-14,0 days 06:46:12,21.638,121.3835,10.41,4.07,F,D
1996-09-14,0 days 05:12:50,21.4805,121.39,27.61,4.19,F,D
1996-09-12,0 days 21:56:24,21.7133,121.5955,22.34,4.23,F,D
1996-09-12,0 days 18:25:48,23.5663,121.5828,19.82,4.01,F,C
1996-09-12,0 days 14:39:31,21.7497,121.2937,7.32,4.34,F,D
1996-09-11,0 days 19:02:48,21.8067,121.3707,17.0,4.34,F,D
1996-09-11,0 days 03:04:47,21.9065,121.378,12.34,4.21,F,D
1996-09-11,0 days 02:43:52,21.8247,121.4583,21.48,4.0,F,D
1996-09-10,0 days 11:33:53,21.9082,121.3487,13.7,4.02,F,D
1996-09-09,0 days 04:56:36,23.8912,122.0393,22.13,4.26,F,D
1996-09-09,0 days 01:52:38,24.3118,121.8322,9.0,4.77,X,C
1996-09-08,0 days 20:13:53,21.9792,121.3837,19.49,4.94,F,D
1996-09-08,0 days 19:32:24,21.9198,121.481,8.41,4.51,F,D
1996-09-08,0 days 06:35:57,21.899,121.3498,17.13,4.14,X,D
1996-09-08,0 days 04:48:34,22.096,121.3703,17.04,4.13,F,C
1996-09-07,0 days 20:28:53,21.7072,121.418,27.79,4.21,F,D
1996-09-07,0 days 20:02:42,22.022,121.3507,17.5,4.38,F,C
1996-09-07,0 days 18:47:17,22.041,121.365,16.99,4.6,F,C
1996-09-07,0 days 17:43:38,21.9503,121.3768,22.21,4.15,F,D
1996-09-07,0 days 08:15:35,21.9903,121.3877,15.89,4.41,F,D
1996-09-07,0 days 01:58:36,22.0577,121.3792,17.42,4.1,F,D
1996-09-07,0 days 01:57:52,22.0253,121.308,1.39,4.42,F,D
1996-09-07,0 days 00:27:54,22.0055,121.3368,8.51,4.97,F,D
1996-09-07,0 days 00:22:11,21.9607,121.4217,18.0,4.49,F,D
1996-09-06,0 days 23:59:22,22.0295,121.3315,10.31,4.32,F,C
1996-09-06,0 days 19:09:52,22.0207,121.9403,13.61,4.54,F,D
1996-09-06,0 days 18:41:02,21.9612,121.333,9.81,4.9,F,D
1996-09-06,0 days 16:04:10,22.0368,121.3515,12.21,4.06,F,C
1996-09-06,0 days 15:43:55,24.0528,122.4202,11.5,4.22,F,D
1996-09-06,0 days 14:37:31,21.704,121.3583,22.85,4.63,F,D
1996-09-06,0 days 13:28:29,21.7313,121.3017,10.29,4.24,F,D
1996-09-06,0 days 11:42:59,21.6862,121.3365,22.78,4.31,F,D
1996-09-06,0 days 11:34:32,21.6897,121.3228,19.9,5.59,F,D
1996-09-06,0 days 09:12:21,21.3412,121.0208,0.48,4.08,F,D
1996-09-06,0 days 08:24:37,21.6613,121.3608,9.2,5.03,F,D
1996-09-06,0 days 08:23:12,21.8613,121.3792,13.74,4.2,F,D
1996-09-06,0 days 07:56:59,22.0415,121.3275,4.31,4.3,F,C
1996-09-06,0 days 07:27:13,21.819,121.3038,12.06,4.34,F,D
1996-09-06,0 days 06:55:25,21.8645,121.3297,7.05,4.2,F,D
1996-09-06,0 days 06:17:54,21.93,121.3663,11.4,4.77,F,D
1996-09-06,0 days 06:07:15,22.0145,121.2993,2.18,4.55,F,C
1996-09-06,0 days 06:06:33,21.9337,121.3823,17.93,4.72,F,D
1996-09-06,0 days 05:28:22,22.0223,121.3562,3.4,4.27,F,C
1996-09-06,0 days 04:14:42,21.8882,121.3693,12.41,4.02,F,D
1996-09-06,0 days 02:25:42,21.8132,121.4393,21.38,4.04,F,D
1996-09-06,0 days 02:22:07,21.942,121.3913,17.27,4.73,F,D
1996-09-06,0 days 02:20:32,21.9243,121.356,12.32,4.83,F,D
1996-09-06,0 days 02:06:55,21.9962,121.3878,13.57,4.44,F,D
1996-09-06,0 days 02:06:49,22.212,121.4682,8.4,4.02,F,C
1996-09-06,0 days 02:04:56,21.929,121.3657,7.03,5.5,F,D
1996-09-06,0 days 01:25:48,21.8208,121.304,15.5,4.87,F,D
1996-09-06,0 days 01:18:12,21.5722,121.45,23.37,4.12,F,D
1996-09-06,0 days 01:13:20,21.9537,121.3555,3.1,4.45,F,D
1996-09-06,0 days 00:57:51,21.9103,121.3302,11.35,4.15,F,D
1996-09-06,0 days 00:37:36,21.81,121.4177,17.37,4.31,F,D
1996-09-06,0 days 00:30:49,21.7643,122.3523,26.87,4.0,F,D
1996-09-06,0 days 00:28:10,21.5088,121.5825,22.17,4.1,F,D
1996-09-06,0 days 00:26:04,21.8398,121.3767,19.98,5.27,F,D
1996-09-06,0 days 00:25:21,21.9942,121.3302,2.06,4.19,F,D
1996-09-06,0 days 00:24:10,21.6473,121.4637,16.95,4.26,F,D
1996-09-06,0 days 00:14:27,21.9027,121.3612,21.14,4.06,F,D
1996-09-05,0 days 23:56:34,21.7852,121.415,17.26,4.34,F,D
1996-09-05,0 days 23:55:17,21.8122,121.3188,25.01,4.52,F,D
1996-09-05,0 days 23:53:59,21.8232,121.4273,45.31,4.16,F,D
1996-09-05,0 days 23:50:24,21.8365,121.3643,9.75,4.5,F,D
1996-09-05,0 days 23:48:57,21.7822,121.5018,7.24,4.53,F,D
1996-09-05,0 days 23:42:07,22.0012,121.3667,14.76,7.07,F,D
1996-09-05,0 days 18:12:47,24.5287,122.2712,59.48,4.64,F,D
1996-09-01,0 days 15:55:41,24.4595,121.9178,20.45,4.52,F,D
1996-10-26,0 days 07:50:06,23.9745,121.7412,41.07,4.44,F,D
1996-10-19,0 days 19:16:05,23.1857,120.4927,13.59,4.21,F,A
1996-10-18,0 days 15:21:42,21.1388,121.6393,12.66,4.11,F,D
1996-10-17,0 days 10:37:07,21.3952,121.465,28.09,4.03,F,D
1996-10-17,0 days 00:55:57,24.9217,121.9102,118.11,4.17,F,C
1996-10-13,0 days 08:35:03,24.1098,121.809,24.53,4.27,F,C
1996-10-09,0 days 17:14:42,21.985,121.3462,17.6,4.23,F,D
1996-10-09,0 days 16:51:10,21.9758,121.359,18.36,4.68,F,D
1996-10-09,0 days 09:29:05,23.6207,121.002,0.11,4.89,F,C
1996-10-05,0 days 22:18:06,24.0353,122.6228,7.86,4.04,F,D
1996-10-01,0 days 07:54:24,22.9617,120.857,8.19,4.59,F,C
1996-11-27,0 days 07:45:13,23.8812,122.4915,12.66,4.78,F,D
1996-11-27,0 days 07:23:36,24.033,121.6787,31.47,4.37,F,C
1996-11-26,0 days 08:22:23,24.1643,121.6953,26.18,5.35,F,C
1996-11-26,0 days 05:26:01,24.8545,122.0705,104.24,4.19,F,D
1996-11-20,0 days 05:31:25,23.8673,121.695,14.2,4.37,F,C
1996-11-16,0 days 00:22:43,23.2102,120.2633,18.23,4.28,F,A
1996-11-14,0 days 01:43:39,22.8912,120.6692,11.88,4.42,F,B
1996-11-14,0 days 01:39:11,23.418,122.0855,12.8,5.26,F,D
1996-11-07,0 days 07:26:21,24.2983,121.7318,42.63,4.46,F,C
1996-11-05,0 days 05:39:02,23.6998,121.4557,17.42,4.2,F,C
1996-11-01,0 days 18:07:33,24.5758,121.637,46.14,4.44,F,A
1996-11-01,0 days 09:08:03,23.209,121.465,23.24,4.65,F,C
1996-12-28,0 days 21:08:06,23.9992,122.4602,5.26,4.88,F,D
1996-12-25,0 days 21:52:16,24.1615,122.3385,19.64,5.24,F,D
1996-12-23,0 days 08:53:11,23.9275,121.4647,19.35,4.04,F,B
1996-12-21,0 days 16:05:20,24.7202,122.9293,84.1,5.27,F,D
1996-12-20,0 days 10:53:59,23.2302,121.4035,20.44,4.11,F,C
1996-12-20,0 days 10:50:09,23.2207,121.4107,18.65,4.39,F,C
1996-12-18,0 days 11:20:23,22.8212,121.3577,16.22,5.03,F,C
1996-12-18,0 days 02:50:08,22.8035,121.3775,16.34,4.86,F,C
1996-12-15,0 days 18:56:26,24.0225,121.4218,71.36,4.81,F,A
1996-12-12,0 days 16:04:59,22.3405,120.9858,10.47,4.02,F,B
1996-12-06,0 days 05:25:19,23.9787,122.3882,5.81,4.17,F,D
1996-12-03,0 days 22:41:56,24.261,121.6692,23.08,4.26,F,B
1996-12-02,0 days 23:39:06,21.1733,121.9017,187.13,4.26,F,D
1996-12-02,0 days 01:57:12,23.95,122.3535,4.18,4.06,F,D
1996-12-01,0 days 05:51:38,23.9707,122.3765,5.84,4.42,F,D
1997-01-29,0 days 06:43:38,22.8032,121.0978,18.45,4.34,F,B
1997-01-28,0 days 04:09:11,24.431,121.799,20.96,4.18,F,C
1997-01-26,0 days 21:33:37,22.752,120.2395,32.84,4.15,F,C
1997-01-26,0 days 19:18:00,24.0947,121.63,24.68,4.62,F,C
1997-01-24,0 days 20:47:26,24.8922,121.9762,112.13,4.29,F,D
1997-01-20,0 days 21:03:12,23.9393,122.3555,6.0,4.22,F,D
1997-01-20,0 days 05:53:00,24.0655,121.8457,33.66,4.64,F,D
1997-01-18,0 days 17:13:47,23.9317,122.4405,15.14,5.39,F,D
1997-01-17,0 days 17:52:54,22.1157,120.35,51.76,4.0,F,D
1997-01-16,0 days 09:45:44,21.5647,121.3785,11.4,4.76,F,D
1997-01-16,0 days 01:07:20,22.0118,121.304,8.94,5.37,F,D
1997-01-14,0 days 20:06:03,24.4208,122.5105,54.75,4.76,F,D
1997-01-14,0 days 14:10:45,23.8827,121.8592,34.92,4.32,F,D
1997-01-09,0 days 20:25:16,23.7985,121.7808,41.13,4.39,F,D
1997-01-09,0 days 09:08:12,22.9347,121.5295,6.94,4.12,F,C
1997-01-08,0 days 12:14:19,22.7913,121.3782,3.19,4.06,F,C
1997-01-06,0 days 01:51:12,24.6452,122.3388,2.02,4.74,F,D
1997-01-05,0 days 18:40:53,23.0252,122.864,33.0,5.43,X,D
1997-01-05,0 days 10:34:16,24.623,122.5303,1.13,5.78,F,D
1997-01-03,0 days 22:06:44,21.6298,121.4128,29.51,4.59,F,D
1997-01-03,0 days 14:17:06,22.1867,121.2217,52.76,4.4,F,B
1997-01-02,0 days 06:31:42,22.4182,121.0883,19.52,4.74,F,B
1997-02-25,0 days 16:47:49,23.7847,121.5982,19.06,4.21,F,C
1997-02-25,0 days 06:39:27,21.7355,121.3263,9.41,4.15,F,D
1997-02-23,0 days 16:22:26,24.5497,121.9158,8.32,4.0,F,D
1997-02-21,0 days 21:15:46,23.857,122.715,27.7,4.24,F,D
1997-02-20,0 days 10:50:06,23.9228,122.3967,8.13,4.34,F,D
1997-02-20,0 days 10:41:48,23.8628,121.9713,7.93,4.04,F,D
1997-02-19,0 days 14:59:21,24.7885,122.5207,122.76,4.27,F,D
1997-02-19,0 days 09:49:21,23.904,121.5562,17.49,4.5,F,C
1997-02-17,0 days 23:28:12,23.0467,121.4823,20.68,4.25,F,C
1997-02-15,0 days 07:16:41,24.0463,122.5862,2.72,4.11,F,D
1997-02-13,0 days 08:29:54,23.2113,121.4638,22.9,4.69,F,D
1997-02-10,0 days 16:50:08,24.1272,121.7598,20.03,4.91,F,D
1997-02-09,0 days 21:42:21,23.5098,121.6985,30.53,4.65,F,C
1997-02-09,0 days 07:16:26,22.0075,121.3778,19.53,4.28,F,D
1997-02-08,0 days 19:54:02,21.2845,122.2273,187.94,4.42,F,D
1997-02-06,0 days 02:29:41,24.8692,122.1027,106.08,4.26,F,D
1997-02-01,0 days 23:12:19,22.9773,121.4327,20.8,4.07,F,C
1997-03-27,0 days 20:32:05,24.373,122.0777,11.55,4.44,F,D
1997-03-26,0 days 09:55:02,24.4485,121.7705,9.89,4.17,F,C
1997-03-24,0 days 23:32:20,24.1592,121.7155,29.09,4.83,F,C
1997-03-24,0 days 10:26:03,22.7295,121.3783,11.11,4.5,F,C
1997-03-23,0 days 23:01:43,24.8295,121.9908,8.12,4.02,F,D
1997-03-22,0 days 23:37:38,24.4402,121.7648,8.56,4.48,F,C
1997-03-20,0 days 23:10:15,23.8063,122.4682,6.69,4.22,F,D
1997-03-19,0 days 23:03:49,23.7605,122.4493,7.58,4.06,F,D
1997-03-13,0 days 22:49:30,24.2908,122.1353,10.54,4.13,F,D
1997-03-12,0 days 12:14:09,21.2072,121.8405,180.96,4.47,F,D
1997-03-11,0 days 09:29:40,22.3452,120.0612,32.82,4.26,F,D
1997-03-10,0 days 14:41:56,23.9473,122.2447,6.89,4.6,F,D
1997-03-10,0 days 07:33:37,24.083,122.343,8.52,5.08,F,D
1997-03-07,0 days 23:36:07,22.1097,121.3702,12.53,4.2,F,C
1997-03-02,0 days 23:18:32,24.5365,122.7642,85.71,4.86,F,D
1997-04-27,0 days 23:59:32,24.6123,121.9622,60.64,5.15,F,D
1997-04-24,0 days 16:39:51,23.9563,122.2738,16.02,4.17,F,D
1997-04-22,0 days 21:58:14,21.191,122.0713,174.05,4.93,F,D
1997-04-20,0 days 15:55:37,23.8985,121.655,32.94,4.14,F,C
1997-04-15,0 days 23:41:24,23.934,122.3613,12.24,4.22,F,D
1997-04-15,0 days 21:34:20,23.9407,122.3555,11.5,4.36,F,D
1997-04-15,0 days 21:33:22,23.9865,122.3013,4.59,4.95,F,D
1997-04-13,0 days 17:45:13,23.8053,121.7143,45.49,5.56,F,C
1997-04-09,0 days 23:42:04,23.8673,122.46,7.75,4.2,F,D
1997-04-09,0 days 08:48:23,23.9592,121.8022,29.35,4.27,F,C
1997-04-07,0 days 23:37:01,22.2875,122.041,11.82,4.32,F,D
1997-04-02,0 days 22:36:41,24.6875,121.7448,11.95,4.33,F,B
1997-05-28,0 days 11:54:48,23.9568,121.0415,14.91,4.08,F,B
1997-05-25,0 days 23:57:41,22.1337,119.8577,49.41,4.0,F,D
1997-05-24,0 days 06:23:18,23.9097,122.4077,2.98,4.53,F,D
1997-05-23,0 days 17:24:36,23.531,121.5895,35.95,4.21,F,C
1997-05-23,0 days 10:41:20,21.2125,122.0408,168.63,5.54,F,D
1997-05-22,0 days 19:02:56,23.8032,121.8068,38.71,4.1,F,D
1997-05-20,0 days 22:42:12,23.9148,122.4308,3.46,4.47,F,D
1997-05-20,0 days 14:55:25,24.4552,120.7197,10.2,4.28,F,B
1997-05-16,0 days 11:24:16,24.5817,121.9528,10.04,4.22,F,D
1997-05-16,0 days 06:14:57,24.5268,122.7153,81.81,5.06,F,D
1997-05-15,0 days 10:43:47,24.7942,121.9337,93.0,4.88,F,C
1997-05-12,0 days 23:18:05,23.9828,121.6875,36.34,4.5,F,C
1997-05-10,0 days 16:42:10,24.2163,122.4702,30.13,4.22,F,D
1997-05-03,0 days 02:46:13,22.5367,121.4025,3.64,5.27,F,C
1997-05-02,0 days 21:30:23,24.1858,120.179,22.65,4.5,F,B
1997-05-01,0 days 00:58:52,24.096,121.8277,7.56,4.2,F,D
1997-06-27,0 days 15:53:27,21.836,121.5817,5.03,4.61,F,D
1997-06-27,0 days 02:17:07,21.863,121.3515,15.95,4.0,F,D
1997-06-23,0 days 04:19:29,23.2367,121.9553,11.6,4.11,F,D
1997-06-22,0 days 09:36:04,22.1662,121.38,1.83,5.4,F,C
1997-06-18,0 days 02:03:30,23.9593,121.83,31.72,5.22,F,D
1997-06-16,0 days 20:35:44,24.9488,122.0012,137.1,4.07,F,D
1997-06-14,0 days 19:25:20,23.8938,121.7027,17.85,4.61,F,C
1997-06-11,0 days 12:40:57,24.3813,122.046,24.38,4.34,F,D
1997-06-11,0 days 04:43:02,21.1725,121.752,145.72,4.15,F,D
1997-06-10,0 days 14:04:38,21.808,121.0283,11.93,4.19,F,D
1997-06-10,0 days 04:11:58,23.476,121.5828,25.52,4.02,F,D
1997-06-07,0 days 02:02:24,22.6053,121.0718,19.77,4.21,F,C
1997-06-05,0 days 00:42:52,22.6352,120.3237,37.22,4.14,F,B
1997-06-04,0 days 07:08:05,24.4538,121.9333,7.22,4.15,F,D
1997-06-03,0 days 08:34:47,24.832,121.9227,76.66,4.01,F,C
1997-07-29,0 days 00:01:23,24.3093,121.8055,11.31,4.0,F,D
1997-07-27,0 days 22:00:43,24.7875,122.416,3.47,4.41,F,D
1997-07-15,0 days 11:05:33,24.6217,122.5158,86.61,6.1,F,D
1997-07-10,0 days 08:19:53,21.7885,121.619,4.67,4.87,F,D
1997-07-09,0 days 02:06:12,24.2745,121.7295,38.08,4.2,F,C
1997-07-08,0 days 19:28:21,23.9085,122.4302,13.98,4.44,F,D
1997-07-08,0 days 19:05:29,22.25,121.0803,13.29,4.07,F,D
1997-07-08,0 days 16:26:27,23.9247,122.4313,2.01,5.1,F,D
1997-07-04,0 days 18:37:30,23.0568,120.7902,5.16,5.18,F,C
1997-07-02,0 days 09:03:24,24.2652,122.14,3.67,4.02,F,D
1997-08-25,0 days 06:57:43,21.67,120.178,36.26,4.86,F,D
1997-08-25,0 days 06:37:52,21.691,120.2893,44.26,4.67,F,D
1997-08-25,0 days 03:02:09,21.6508,120.1852,38.05,4.16,F,D
1997-08-24,0 days 18:58:36,21.6295,120.2722,45.62,5.35,F,D
1997-08-24,0 days 15:48:00,21.6685,120.2737,55.54,4.75,F,D
1997-08-24,0 days 12:17:39,21.636,120.2045,41.53,5.25,F,D
1997-08-20,0 days 14:51:29,24.3202,122.8543,41.92,4.69,F,D
1997-08-20,0 days 10:57:54,23.9085,122.6258,7.88,4.18,F,D
1997-08-20,0 days 09:08:18,22.9528,120.6875,9.47,4.1,F,C
1997-08-20,0 days 07:03:41,24.2458,120.9427,37.39,4.4,F,A
1997-08-19,0 days 20:51:05,21.9655,121.3733,17.15,4.32,F,D
1997-08-17,0 days 23:16:00,22.7165,121.7423,16.69,4.21,F,D
1997-08-17,0 days 01:55:43,23.4857,120.9172,5.96,4.06,F,A
1997-08-15,0 days 01:07:58,23.7528,121.9397,13.3,4.2,F,D
1997-08-12,0 days 11:09:28,22.9027,120.6167,6.8,4.13,F,C
1997-08-11,0 days 04:48:58,23.0612,121.0015,3.24,4.19,F,C
1997-08-07,0 days 00:31:29,23.7458,121.8972,32.39,4.31,F,D
1997-08-06,0 days 01:02:52,23.8858,122.5207,9.25,4.14,F,D
1997-08-05,0 days 08:41:13,23.0172,121.477,20.44,4.59,F,C
1997-08-04,0 days 12:59:32,24.1897,121.1542,7.97,4.43,F,C
1997-08-04,0 days 08:08:53,23.3193,122.1057,17.38,4.26,F,D
1997-08-03,0 days 13:02:55,23.786,121.7138,33.16,4.36,F,D
1997-08-01,0 days 14:28:07,23.3428,121.5278,24.67,4.1,F,C
1997-09-28,0 days 13:29:45,25.2142,122.3943,206.18,4.56,F,D
1997-09-28,0 days 07:54:26,24.6092,121.783,68.63,5.01,F,B
1997-09-16,0 days 05:42:22,23.46,121.6607,25.97,4.06,F,D
1997-09-15,0 days 06:45:59,25.5437,122.1903,243.59,4.15,F,D
1997-09-11,0 days 09:28:50,24.2843,121.7717,8.61,4.48,F,D
1997-09-08,0 days 17:02:05,21.2097,121.972,178.77,4.19,F,D
1997-09-08,0 days 16:17:07,24.0803,121.686,11.28,4.68,F,C
1997-09-06,0 days 15:52:30,24.1993,122.1113,18.64,4.11,F,D
1997-09-02,0 days 19:15:42,21.6405,120.2118,44.13,4.35,F,D
1997-09-02,0 days 17:42:14,25.3152,122.7675,239.78,4.1,F,D
1997-10-25,0 days 02:40:15,24.2858,122.112,12.57,4.82,F,D
1997-10-22,0 days 19:01:47,24.1282,121.8785,51.94,4.52,F,D
1997-10-22,0 days 11:16:26,22.4445,121.4627,10.18,5.3,F,D
1997-10-22,0 days 11:10:11,24.7737,122.2468,94.65,4.66,F,D
1997-10-20,0 days 18:42:26,23.7655,121.9147,2.8,4.11,F,D
1997-10-20,0 days 14:30:28,23.1985,122.9147,18.16,4.18,F,D
1997-10-17,0 days 13:14:16,22.8175,121.4298,25.55,4.74,F,C
1997-10-15,0 days 22:28:55,24.1345,121.6445,7.92,4.35,F,C
1997-10-14,0 days 11:04:04,23.9578,121.6183,20.34,4.08,F,C
1997-10-11,0 days 18:24:25,24.9808,122.5755,146.35,6.07,F,D
1997-10-08,0 days 06:47:38,23.0587,120.765,3.61,4.19,F,C
1997-10-07,0 days 07:54:34,23.9972,122.344,11.89,4.08,F,D
1997-10-05,0 days 14:40:54,23.7295,122.5588,4.74,4.15,F,D
1997-10-02,0 days 20:47:45,23.4483,120.7025,2.61,4.45,F,C
1997-11-28,0 days 13:32:49,24.6633,122.929,92.87,4.26,F,D
1997-11-27,0 days 16:29:30,21.9982,119.8743,49.07,4.45,F,D
1997-11-26,0 days 16:54:10,24.3873,121.9793,14.35,4.04,F,D
1997-11-24,0 days 03:47:05,23.8175,121.7228,12.77,4.62,F,C
1997-11-23,0 days 16:02:42,24.1443,121.7153,3.68,4.12,F,D
1997-11-19,0 days 03:31:10,23.8505,121.7063,30.52,4.81,F,D
1997-11-18,0 days 10:49:24,24.7657,122.4765,109.47,4.09,F,D
1997-11-14,0 days 04:29:50,24.1602,121.7583,3.13,5.4,F,D
1997-11-12,0 days 22:52:40,24.1883,121.6775,8.61,4.23,F,C
1997-11-12,0 days 22:36:45,24.1425,121.7678,8.18,4.8,F,D
1997-11-12,0 days 03:41:12,23.1042,121.367,18.7,4.01,F,C
1997-11-12,0 days 00:09:35,21.754,121.399,70.29,5.26,F,D
1997-11-09,0 days 04:44:27,24.7715,122.1428,78.5,4.05,F,D
1997-11-07,0 days 04:22:32,24.4668,122.3153,59.35,4.27,F,D
1997-11-05,0 days 20:13:49,25.5072,122.6028,276.86,4.48,F,D
1997-11-04,0 days 23:11:03,22.1538,120.3068,44.33,4.24,F,D
1997-11-03,0 days 21:04:10,24.6045,122.5213,7.25,4.36,F,D
1997-11-03,0 days 03:18:05,23.442,120.7193,1.62,4.42,F,C
1997-11-01,0 days 12:18:01,22.9632,121.2185,6.93,4.32,F,C
1997-11-01,0 days 10:14:12,22.9002,120.6243,11.42,4.19,F,B
1997-12-29,0 days 07:56:39,21.902,120.568,43.61,4.58,F,D
1997-12-28,0 days 20:07:58,23.7907,122.8407,29.09,4.19,F,D
1997-12-23,0 days 02:35:45,23.9798,122.3308,4.52,4.85,F,D
1997-12-21,0 days 14:57:23,23.6443,122.3497,2.67,4.14,F,D
1997-12-19,0 days 15:53:12,23.9173,122.3005,5.81,4.04,F,D
1997-12-12,0 days 20:29:06,24.0473,122.338,5.04,4.33,F,D
1997-12-12,0 days 06:52:56,23.2147,121.5997,28.02,4.33,F,D
1997-12-09,0 days 21:39:23,24.444,121.875,16.04,4.35,F,D
1997-12-09,0 days 13:51:37,24.124,121.6908,5.72,4.1,F,C
1997-12-09,0 days 00:30:34,24.5188,122.1182,61.34,4.07,F,D
1997-12-04,0 days 07:56:28,23.5878,121.5572,22.8,4.21,F,D
1998-01-28,0 days 01:20:29,24.6135,122.4232,2.71,4.11,F,D
1998-01-25,0 days 08:24:19,21.0412,121.09,47.99,4.04,F,D
1998-01-23,0 days 22:20:32,24.2825,122.1422,21.82,4.44,F,D
1998-01-22,0 days 10:20:32,24.7863,121.9738,7.76,4.32,F,D
1998-01-21,0 days 03:30:24,22.7225,121.0672,10.35,4.1,F,B
1998-01-20,0 days 23:29:38,22.6863,121.0798,3.82,5.07,F,C
1998-01-18,0 days 22:40:00,24.4105,122.9542,55.51,5.55,F,D
1998-01-18,0 days 19:56:51,22.725,121.089,3.28,5.07,F,B
1998-01-15,0 days 02:12:47,24.7913,121.9658,5.79,4.31,F,D
1998-01-14,0 days 17:57:13,21.8292,121.8152,5.0,5.18,X,D
1998-01-14,0 days 17:54:45,21.7832,121.885,5.37,5.26,F,D
1998-01-13,0 days 12:43:52,24.8288,122.054,75.97,4.29,F,D
1998-01-12,0 days 09:49:04,23.9535,122.3335,6.94,4.3,F,D
1998-01-08,0 days 13:46:21,22.4437,122.9582,20.16,4.39,F,D
1998-01-01,0 days 08:37:55,24.8113,122.0012,2.48,4.24,F,D
1998-01-01,0 days 06:52:32,24.8123,121.9758,4.83,4.0,F,D
1998-02-24,0 days 14:11:59,23.5532,121.746,30.85,4.0,F,C
1998-02-24,0 days 06:59:45,24.4027,121.6867,24.78,4.54,F,B
1998-02-24,0 days 06:45:31,24.4115,121.69,24.4,4.79,F,B
1998-02-18,0 days 00:57:30,24.6592,122.6408,97.24,5.18,F,D
1998-02-17,0 days 18:21:03,23.7617,121.738,41.53,4.59,F,C
1998-02-16,0 days 15:49:13,24.4265,122.7785,72.53,4.2,F,D
1998-02-07,0 days 07:20:52,23.6273,121.4952,7.08,4.61,F,C
1998-03-21,0 days 06:59:42,21.6273,120.3393,61.24,4.11,F,D
1998-03-16,0 days 15:57:02,24.8543,121.9453,88.23,4.36,F,D
1998-03-14,0 days 18:52:55,22.9793,121.4892,17.57,4.29,F,D
1998-03-14,0 days 01:41:14,23.211,121.4343,15.37,4.13,F,D
1998-03-12,0 days 02:03:21,22.9808,120.6643,14.05,4.39,F,B
1998-03-11,0 days 17:21:54,22.4448,122.2588,4.1,5.34,F,D
1998-03-11,0 days 06:00:08,22.3562,122.3018,25.25,5.22,F,D
1998-03-10,0 days 00:09:11,24.3995,121.9202,44.01,4.5,F,D
1998-03-08,0 days 00:35:44,20.6598,122.0207,173.72,6.05,F,D
1998-03-06,0 days 19:36:43,25.1698,122.3618,181.42,4.07,F,D
1998-03-05,0 days 11:56:39,23.2913,120.1488,13.73,4.3,F,B
1998-03-05,0 days 01:40:11,24.4795,122.3092,31.24,4.09,F,D
1998-03-01,0 days 12:07:23,23.2603,121.6858,27.23,4.44,F,C
1998-04-28,0 days 17:13:53,24.6012,122.1338,64.02,4.0,F,D
1998-04-28,0 days 07:09:00,23.9682,121.6863,28.67,4.6,F,C
1998-04-25,0 days 09:52:34,23.9753,122.691,15.17,4.08,F,D
1998-04-20,0 days 19:23:26,21.6703,121.3593,13.46,4.28,F,D
1998-04-19,0 days 10:06:26,24.3902,121.7083,24.89,4.79,F,B
1998-04-17,0 days 17:57:17,25.163,121.8687,191.29,4.15,F,D
1998-04-11,0 days 23:52:13,21.7325,121.7895,5.0,4.25,X,D
1998-04-11,0 days 04:26:20,21.3377,121.0487,61.56,4.03,F,D
1998-04-07,0 days 23:53:47,21.4718,119.8535,14.01,4.33,F,D
1998-04-05,0 days 20:18:47,24.381,121.7068,23.69,4.08,F,B
1998-04-05,0 days 01:14:24,23.7338,122.5008,9.6,4.32,F,D
1998-04-02,0 days 16:47:05,23.0017,121.423,18.76,4.12,F,C
1998-05-27,0 days 10:24:03,22.349,121.1345,39.9,4.06,F,B
1998-05-24,0 days 14:32:49,24.3165,121.9478,21.56,4.0,F,D
1998-05-22,0 days 17:37:42,22.8365,120.6652,15.34,4.02,F,A
1998-05-22,0 days 08:26:24,24.5255,122.6008,83.21,4.82,F,D
